Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
116312,    15.00, 44.78, 38.39, -14.39, 14.06, 11.37, -5.67, 12.57, -3.89, 13.65, -16.89,  8.12,  4.93,   967,   963,   968,   958,  1451,  1348,  1065,  1341
116330,    18.00, 45.03, 38.59, -14.49, 14.14, 11.26, -5.58, 12.86, -3.84, 13.53, 16.14,  2.61, -6.45,   958,   976,   960,   963,  1438,  1367,  1057,  1348
116345,    15.00, 45.24, 38.76, -14.58, 14.10, 11.30, -5.53, 12.76, -3.76, 13.51, -6.74,  5.39, -1.87,   962,   970,   964,   962,  1443,  1357,  1060,  1347
116360,    15.00, 45.46, 38.94, -14.66, 14.24, 11.41, -5.46, 12.60, -3.61, 13.43, -10.41, 10.22, -4.94,   960,   971,   960,   965,  1440,  1360,  1056,  1350
116375,    15.00, 45.67, 39.11, -14.74, 14.19, 11.60, -5.44, 12.63, -3.43, 13.43,  1.75, 11.93, -0.42,   964,   969,   963,   959,  1446,  1357,  1060,  1343
116390,    15.00, 45.88, 39.28, -14.82, 14.29, 11.51, -5.51, 12.46, -3.50, 13.35, -11.41, -4.46, -4.96,   958,   971,   961,   964,  1437,  1359,  1058,  1350
116405,    15.00, 46.10, 39.46, -14.91, 14.24, 11.71, -5.49, 12.38, -3.45, 13.46, -4.89,  2.98,  7.35,   968,   961,   970,   954,  1453,  1346,  1067,  1335
116423,    18.00, 46.35, 39.67, -15.00, 14.28, 11.76, -5.52, 12.67, -3.49, 13.53, 15.78, -2.39,  3.99,   966,   967,   969,   954,  1448,  1354,  1066,  1336
116438,    15.00, 46.57, 39.85, -15.09, 14.19, 11.74, -5.42, 12.61, -3.46, 13.41, -3.64,  2.30, -8.17,   956,   974,   958,   966,  1435,  1364,  1054,  1353
116453,    15.00, 46.78, 40.02, -15.17, 14.02, 11.80, -5.65, 12.52, -3.53, 13.35, -6.36, -4.61, -4.26,   959,   971,   962,   963,  1438,  1359,  1058,  1349
116468,    15.00, 46.99, 40.20, -15.25, 14.20, 11.98, -5.51, 12.31, -3.52, 13.30, -13.92,  0.31, -3.46,   959,   969,   962,   963,  1439,  1356,  1058,  1349
116494,    26.00, 47.36, 40.51, -15.40, 14.29, 11.90, -5.57, 11.85, -3.68, 13.29, -17.42, -5.84, -0.04,   961,   965,   965,   960,  1441,  1351,  1061,  1345
116509,    15.00, 47.58, 40.69, -15.48, 14.35, 11.94, -5.50, 11.77, -3.92, 13.37, -5.88, -16.03,  5.21,   963,   962,   970,   955,  1445,  1347,  1067,  1337
116524,    15.00, 47.79, 40.87, -15.57, 14.19, 11.83, -5.59, 11.95, -3.88, 13.45, 12.01,  2.48,  5.03,   966,   965,   968,   953,  1449,  1350,  1065,  1334
116579,    55.00, 48.56, 41.50, -15.89, 13.94, 11.49, -5.89, 12.85, -4.77, 14.20, 16.34, -16.22, 13.71,   972,   961,   980,   948,  1458,  1345,  1077,  1327
116595,    16.00, 48.78, 41.68, -15.98, 13.99, 11.40, -5.71, 12.98, -4.36, 14.08,  8.17, 25.87, -7.74,   960,   977,   957,   966,  1441,  1367,  1053,  1352
116610,    15.00, 48.99, 41.86, -16.07, 13.84, 11.54, -5.93, 12.89, -4.32, 14.03, -6.04,  2.16, -3.12,   961,   971,   964,   963,  1442,  1360,  1060,  1349
116625,    15.00, 49.20, 42.03, -16.16, 13.97, 11.62, -5.96, 12.61, -3.97, 14.14, -18.22, 23.50,  7.19,   971,   961,   968,   956,  1457,  1345,  1065,  1338
116640,    15.00, 49.41, 42.20, -16.25, 14.07, 11.63, -5.95, 12.63, -4.23, 14.14,  0.90, -17.32, -0.14,   961,   969,   968,   960,  1441,  1357,  1065,  1344
116655,    15.00, 49.62, 42.38, -16.34, 14.02, 11.49, -5.96, 12.68, -4.27, 14.14,  3.71, -2.29,  0.11,   963,   969,   966,   959,  1444,  1357,  1063,  1343
116673,    18.00, 49.87, 42.58, -16.44, 14.20, 11.47, -5.74, 12.77, -4.27, 14.26,  4.77, -0.13,  6.45,   968,   965,   971,   954,  1452,  1351,  1068,  1336
116688,    15.00, 50.09, 42.76, -16.53, 14.40, 11.52, -5.70, 12.96, -4.43, 14.16, 12.63, -10.52, -6.17,   957,   976,   963,   964,  1436,  1367,  1059,  1349
116703,    15.00, 50.31, 42.93, -16.61, 14.50, 11.46, -5.80, 12.85, -4.19, 14.07, -7.28, 16.06, -5.88,   960,   973,   960,   966,  1441,  1362,  1056,  1352
116718,    15.00, 50.52, 43.10, -16.70, 14.33, 11.48, -6.03, 12.65, -4.70, 14.11, -12.97, -34.14,  2.44,   961,   966,   972,   960,  1441,  1352,  1070,  1344
116733,    15.00, 50.74, 43.27, -16.79, 14.32, 11.51, -6.07, 12.63, -4.61, 14.19, -1.81,  5.87,  5.09,   968,   965,   970,   956,  1451,  1351,  1067,  1339
116748,    15.00, 50.95, 43.44, -16.89, 14.44, 11.38, -6.05, 12.76, -4.74, 14.13,  8.90, -8.99, -4.09,   959,   974,   964,   963,  1438,  1363,  1061,  1348
116763,    15.00, 51.17, 43.61, -16.97, 14.47, 11.44, -5.96, 12.78, -4.42, 14.15,  1.32, 21.80,  1.66,   967,   968,   965,   959,  1451,  1355,  1062,  1342
116781,    18.00, 51.43, 43.82, -17.08, 14.58, 11.60, -5.84, 12.80, -3.88, 14.16,  1.05, 29.91,  0.54,   967,   969,   963,   959,  1451,  1356,  1059,  1343
116797,    16.00, 51.67, 44.01, -17.17, 14.66, 11.53, -5.71, 12.62, -3.92, 14.03, -10.87, -2.66, -8.20,   956,   974,   959,   967,  1434,  1363,  1055,  1354
116812,    15.00, 51.88, 44.18, -17.26, 14.39, 11.55, -5.84, 12.62, -3.93, 14.09, -0.54, -0.28,  4.09,   966,   965,   969,   956,  1449,  1351,  1066,  1339
116827,    15.00, 52.10, 44.36, -17.34, 14.46, 11.62, -5.66, 12.67, -3.81, 14.06,  3.36,  7.84, -2.20,   962,   971,   963,   961,  1443,  1359,  1059,  1345
116842,    15.00, 52.32, 44.53, -17.43, 14.46, 11.56, -5.77, 12.72, -3.67, 14.05,  3.59,  9.16, -0.37,   964,   969,   964,   959,  1446,  1357,  1061,  1343
116857,    15.00, 52.54, 44.70, -17.51, 14.58, 11.65, -5.59, 12.79, -3.75, 14.02,  4.36, -5.44, -2.15,   961,   971,   965,   961,  1441,  1360,  1061,  1345
116874,    17.00, 52.79, 44.90, -17.61, 14.69, 11.76, -5.52, 12.54, -3.88, 13.95, -14.39, -7.67, -4.34,   958,   970,   963,   965,  1437,  1358,  1059,  1350
116890,    16.00, 53.02, 45.09, -17.70, 14.55, 11.85, -5.44, 12.49, -3.74, 14.16, -2.89,  8.91, 13.38,   974,   957,   975,   949,  1461,  1340,  1072,  1328
116905,    15.00, 53.24, 45.27, -17.78, 14.52, 11.77, -5.44, 12.74, -3.57, 14.16, 16.32, 11.08,  0.11,   964,   971,   964,   958,  1446,  1359,  1061,  1341
116920,    15.00, 53.45, 45.45, -17.86, 14.44, 11.80, -5.55, 12.85, -3.59, 14.08,  7.19, -1.03, -5.73,   958,   974,   961,   963,  1438,  1364,  1057,  1349
116935,    15.00, 53.67, 45.62, -17.94, 14.60, 11.87, -5.41, 12.56, -3.59, 14.05, -19.02,  0.00, -1.68,   961,   967,   964,   963,  1442,  1354,  1060,  1348
116950,    15.00, 53.89, 45.81, -18.02, 14.63, 12.04, -5.54, 12.62, -3.37, 14.15,  3.89, 14.33,  6.54,   970,   964,   969,   954,  1454,  1349,  1065,  1335
116965,    15.00, 54.11, 45.99, -18.11, 14.60, 12.13, -5.63, 12.71, -3.36, 13.97,  6.08,  0.84, -12.21,   953,   979,   955,   968,  1430,  1370,  1051,  1356
117017,    52.00, 54.88, 46.65, -18.42, 14.74, 12.72, -5.97, 11.79, -3.48, 14.09, -17.71, -2.31,  2.36,   963,   963,   966,   958,  1444,  1348,  1062,  1342
117033,    16.00, 55.11, 46.86, -18.51, 14.49, 12.90, -5.91, 11.82, -3.36, 14.24,  1.72,  7.57,  9.51,   970,   959,   970,   950,  1454,  1343,  1067,  1330
117059,    26.00, 55.49, 47.19, -18.67, 14.48, 12.97, -6.15, 11.99, -3.47, 14.30,  6.69, -4.29,  2.47,   963,   966,   966,   956,  1444,  1352,  1063,  1338
Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
461376,     0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.03,  0.16,  0.02,   951,   951,   951,   951,  1475,  1379,  1094,  1341
461390,    14.00, -0.00,  0.00,  0.00, -0.00,  0.00,  0.00,  0.00,  0.00, -0.00,  0.20,  0.01, -0.02,   951,   952,   951,   951,  1474,  1380,  1094,  1341
461408,    18.00, -0.00,  0.00, -0.00, -0.00,  0.00, -0.00,  0.00,  0.01,  0.00, -0.09,  0.47,  0.15,   952,   951,   952,   951,  1476,  1378,  1094,  1341
461424,    16.00, -0.00,  0.00, -0.00,  0.00,  0.00, -0.03, -0.01,  0.03, -0.00, -0.50,  1.38, -0.28,   951,   952,   949,   953,  1474,  1381,  1092,  1343
461439,    15.00, -0.00,  0.00, -0.00, -0.02,  0.00, -0.02, -0.01, -0.00, -0.00, -0.28, -2.30,  0.03,   950,   951,   953,   951,  1473,  1379,  1096,  1341
461454,    15.00, -0.00,  0.00, -0.00, -0.03,  0.01, -0.00, -0.01, -0.01,  0.00,  0.30, -0.57,  0.33,   952,   950,   953,   950,  1476,  1378,  1096,  1339
461470,    16.00, -0.00,  0.00, -0.00, -0.02,  0.01, -0.03, -0.00,  0.05,  0.01,  0.34,  3.78,  0.44,   956,   950,   951,   949,  1481,  1377,  1093,  1338
461484,    14.00, -0.00,  0.00, -0.00, -0.03,  0.00, -0.04,  0.00,  0.07,  0.02,  0.43,  1.43,  0.44,   954,   950,   952,   949,  1479,  1377,  1095,  1338
461499,    15.00, -0.00,  0.00, -0.00, -0.02, -0.00, -0.04,  0.01,  0.06,  0.01,  0.52, -0.48, -0.42,   950,   953,   950,   953,  1472,  1382,  1092,  1343
461517,    18.00, -0.00,  0.00, -0.00, -0.02, -0.00, -0.02, -0.00, -0.04, -0.01, -0.73, -5.76, -0.88,   944,   954,   951,   955,  1463,  1384,  1094,  1347
461543,    26.00, -0.00,  0.00, -0.00, -0.06, -0.01, -0.04, -0.02, -0.02, -0.02, -0.63,  0.69, -0.66,   949,   954,   948,   955,  1471,  1383,  1090,  1346
461558,    15.00, -0.00,  0.00, -0.00, -0.06, -0.00, -0.07, -0.02,  0.02, -0.02, -0.12,  2.77,  0.29,   954,   950,   951,   950,  1479,  1378,  1093,  1340
461573,    15.00, -0.01,  0.00, -0.01, -0.05, -0.01, -0.12,  0.00,  0.05, -0.01,  1.40,  2.22,  0.84,   956,   949,   953,   947,  1482,  1376,  1096,  1335
461588,    15.00, -0.01, -0.00, -0.01, -0.04, -0.01, -0.18,  0.01,  0.11, -0.00,  0.46,  3.94,  0.10,   954,   951,   949,   951,  1479,  1379,  1091,  1340
461603,    15.00, -0.01, -0.00, -0.01, -0.04, -0.02, -0.20,  0.02,  0.16, -0.01,  0.58,  3.16, -0.29,   952,   953,   948,   952,  1476,  1382,  1090,  1343
461621,    18.00, -0.01, -0.00, -0.02, -0.04, -0.02, -0.25, -0.00,  0.23,  0.00, -1.05,  4.17,  0.58,   957,   948,   951,   950,  1483,  1375,  1093,  1339
461636,    15.00, -0.01, -0.00, -0.02, -0.05, -0.02, -0.26, -0.00,  0.33, -0.02, -0.15,  6.37, -1.27,   950,   957,   941,   957,  1473,  1387,  1083,  1349
461651,    15.00, -0.01, -0.00, -0.02, -0.06, -0.02, -0.24, -0.03,  0.34, -0.04, -2.02,  0.56, -1.63,   945,   957,   943,   960,  1465,  1388,  1085,  1353
461666,    15.00, -0.01, -0.00, -0.03, -0.04, -0.01, -0.24, -0.05,  0.29, -0.06, -1.41, -3.30, -1.05,   945,   955,   948,   957,  1465,  1385,  1090,  1350
461681,    15.00, -0.01, -0.00, -0.03, -0.04, -0.03, -0.17, -0.09,  0.25, -0.09, -2.19, -2.56, -2.25,   940,   960,   942,   963,  1457,  1392,  1084,  1358
461696,    15.00, -0.01, -0.00, -0.03, -0.06, -0.01, -0.20, -0.14,  0.29, -0.11, -3.37,  3.09, -0.96,   949,   954,   944,   959,  1470,  1384,  1085,  1352
461711,    15.00, -0.01, -0.00, -0.04, -0.05,  0.00, -0.16, -0.14,  0.35, -0.08, -0.00,  3.39,  1.63,   960,   945,   954,   946,  1487,  1371,  1097,  1334
461765,    54.00, -0.01,  0.00, -0.03, -0.03,  0.05,  0.09, -0.53,  1.00, -0.08, -7.21, 12.17,  0.09,   960,   947,   942,   957,  1488,  1373,  1083,  1350
461781,    16.00, -0.01,  0.00, -0.03,  0.04,  0.04,  0.07, -0.71,  1.25, -0.07, -11.72, 15.43,  0.44,   964,   942,   941,   959,  1494,  1366,  1082,  1352
461796,    15.00, -0.01,  0.00, -0.03,  0.07,  0.08, -0.05, -0.83,  1.68, -0.06, -7.66, 28.71,  0.34,   972,   945,   932,   957,  1507,  1370,  1071,  1349
461810,    14.00, -0.01,  0.00, -0.03, -0.06,  0.11, -0.06, -0.96,  2.11, -0.07, -9.21, 30.50, -0.56,   971,   947,   926,   962,  1505,  1374,  1065,  1357
461825,    15.00, -0.01,  0.01, -0.03, -0.10,  0.14, -0.21, -1.17,  2.33, -0.01, -14.16, 14.93,  4.25,   982,   924,   956,   945,  1521,  1339,  1099,  1333
461840,    15.00, -0.02,  0.01, -0.04, -0.07,  0.10, -0.22, -1.60,  2.70, -0.02, -28.79, 24.70, -0.90,   968,   935,   928,   976,  1500,  1356,  1067,  1376
461858,    18.00, -0.02,  0.01, -0.04, -0.01,  0.34, -0.29, -1.73,  3.10,  0.24, -7.12, 21.94, 14.31,  1028,   882,   993,   898,  1594,  1279,  1142,  1266
461873,    15.00, -0.02,  0.02, -0.05, -0.06,  0.30, -0.18, -2.04,  3.49,  0.27, -20.52, 26.56,  2.47,   987,   923,   943,   955,  1531,  1338,  1085,  1347
461888,    15.00, -0.02,  0.02, -0.05, -0.18,  0.40, -0.16, -2.34,  4.15,  0.39, -20.37, 44.01,  7.56,  1020,   900,   954,   934,  1581,  1305,  1097,  1317
461903,    15.00, -0.02,  0.03, -0.05, -0.22,  0.58, -0.10, -2.67,  5.07,  0.38, -21.86, 61.21, -0.40,  1002,   932,   909,   969,  1553,  1352,  1046,  1366
461918,    15.00, -0.03,  0.04, -0.06, -0.31,  0.55, -0.50, -2.70,  5.36,  0.33, -1.66, 18.98, -3.31,   966,   957,   923,   969,  1497,  1388,  1061,  1366
461933,    15.00, -0.03,  0.05, -0.07, -0.36,  0.42, -0.74, -2.82,  6.11,  0.38, -8.56, 50.12,  3.29,  1012,   926,   931,   947,  1569,  1343,  1070,  1335
461948,    15.00, -0.04,  0.05, -0.08, -0.31,  0.45, -0.73, -3.10,  6.40,  0.32, -18.22, 19.70, -3.70,   967,   949,   920,   982,  1500,  1376,  1058,  1385
461966,    18.00, -0.04,  0.06, -0.09, -0.26,  0.35, -0.73, -2.98,  6.78,  0.31,  6.59, 20.96, -1.02,   980,   954,   930,   957,  1518,  1384,  1069,  1350
461981,    15.00, -0.05,  0.07, -0.10, -0.42,  0.37, -0.68, -2.85,  7.39,  0.21,  8.73, 40.85, -6.27,   971,   978,   893,   978,  1505,  1418,  1027,  1379
461996,    15.00, -0.05,  0.07, -0.11, -0.22,  0.41, -0.58, -2.98,  7.60,  0.01, -8.63, 13.71, -13.30,   925,   998,   878,  1018,  1433,  1447,  1010,  1435
462011,    15.00, -0.06,  0.08, -0.12, -0.29,  0.49, -0.71, -2.91,  7.57,  0.06,  4.21, -1.86,  3.05,   981,   940,   956,   946,  1521,  1363,  1100,  1334
462026,    15.00, -0.06,  0.09, -0.13, -0.33,  0.45, -0.52, -2.73,  7.61, -0.15, 12.17,  2.57, -14.21,   912,  1015,   879,  1011,  1413,  1472,  1011,  1425
462041,    15.00, -0.07,  0.09, -0.14, -0.35,  0.44, -0.45, -2.54,  7.72, -0.28, 12.56,  7.07, -8.34,   937,   995,   899,   989,  1453,  1443,  1034,  1395
462059,    18.00, -0.07,  0.10, -0.15, -0.45,  0.54, -0.59, -2.21,  7.20, -0.62, 18.49, -28.51, -19.14,   863,  1043,   872,  1030,  1337,  1512,  1003,  1452
462085,    26.00, -0.09,  0.11, -0.17, -0.43,  0.26, -0.88, -2.44,  5.78, -1.13, -8.95, -54.93, -19.31,   833,  1032,   883,  1050,  1291,  1497,  1016,  1481
462100,    15.00, -0.09,  0.11, -0.18, -0.36,  0.30, -0.97, -2.26,  5.54, -1.21, 12.02, -15.48, -5.31,   918,   992,   917,   986,  1423,  1439,  1054,  1390
462115,    15.00, -0.10,  0.12, -0.20, -0.32,  0.42, -0.80, -1.89,  5.20, -1.62, 24.61, -23.23, -27.88,   806,  1087,   817,  1067,  1249,  1576,   939,  1504
462130,    15.00, -0.10,  0.13, -0.21, -0.29,  0.46, -0.61, -1.94,  4.81, -1.99, -2.83, -25.59, -24.63,   813,  1064,   829,  1074,  1261,  1543,   953,  1514
462145,    15.00, -0.11,  0.13, -0.22, -0.38,  0.42, -0.68, -1.89,  4.16, -2.29,  3.37, -43.56, -19.68,   818,  1053,   861,  1055,  1268,  1527,   990,  1488
462160,    15.00, -0.11,  0.14, -0.23, -0.32,  0.53, -0.80, -1.72,  3.60, -2.62, 10.94, -37.06, -22.21,   804,  1070,   841,  1063,  1246,  1551,   967,  1499
462215,    55.00, -0.16,  0.18, -0.27, -0.91,  0.63, -0.77, -2.81,  3.56, -5.06, -19.70, -0.85, -44.35,   681,  1154,   664,  1182,  1200,  1600,   900,  1600
Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
478037,     0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.01,  0.05, -0.05,   951,   951,   951,   951,  1474,  1380,  1094,  1342
478052,    15.00, -0.00,  0.00, -0.00, -0.00,  0.00, -0.00, -0.00, -0.00,  0.00, -0.14, -0.01,  0.10,   952,   951,   952,   951,  1475,  1379,  1094,  1341
478067,    15.00, -0.00,  0.00, -0.00, -0.00,  0.00, -0.00, -0.00,  0.00,  0.00, -0.00,  0.08,  0.03,   951,   951,   951,   951,  1475,  1379,  1094,  1341
478081,    14.00, -0.00,  0.00, -0.00, -0.00,  0.00, -0.00, -0.00, -0.00,  0.00, -0.05, -0.16, -0.11,   951,   952,   951,   952,  1474,  1380,  1094,  1342
478099,    18.00,  0.00, -0.00, -0.00,  0.00, -0.00, -0.00,  0.00, -0.01, -0.01,  0.40, -0.22, -0.35,   950,   953,   950,   953,  1472,  1382,  1092,  1343
478115,    16.00,  0.00, -0.00, -0.00,  0.00, -0.00,  0.00,  0.00, -0.00, -0.01, -0.08,  0.06, -0.12,   951,   952,   951,   952,  1474,  1380,  1093,  1342
478130,    15.00,  0.00, -0.00, -0.00,  0.00,  0.00, -0.00,  0.00, -0.01, -0.01,  0.07, -0.15, -0.43,   949,   953,   950,   953,  1471,  1382,  1092,  1344
478145,    15.00,  0.00, -0.00, -0.00, -0.00, -0.00, -0.00,  0.01, -0.00, -0.02,  0.66,  0.24, -0.28,   950,   953,   950,   952,  1473,  1382,  1092,  1343
478159,    14.00,  0.00, -0.00, -0.00, -0.00, -0.01, -0.02,  0.02,  0.00, -0.01,  0.33,  0.50,  0.94,   955,   948,   955,   947,  1481,  1374,  1098,  1336
478174,    15.00,  0.00, -0.00, -0.00,  0.00, -0.01, -0.02,  0.02,  0.01,  0.01, -0.00,  0.59,  1.11,   956,   947,   956,   947,  1482,  1373,  1099,  1335
478189,    15.00,  0.00, -0.00, -0.00, -0.00, -0.01, -0.01,  0.03,  0.01,  0.02,  0.51, -0.40,  0.85,   955,   948,   955,   947,  1480,  1375,  1099,  1336
478207,    18.00, -0.00, -0.00, -0.00, -0.01, -0.01, -0.01,  0.03,  0.01,  0.02,  0.43,  0.16, -0.19,   951,   952,   951,   952,  1474,  1381,  1093,  1342
478222,    15.00, -0.00, -0.00, -0.00, -0.01, -0.01, -0.03,  0.04,  0.01, -0.01,  0.21,  0.16, -1.91,   944,   959,   943,   959,  1463,  1391,  1085,  1352
478237,    15.00, -0.00, -0.00, -0.00, -0.02, -0.01, -0.06,  0.03,  0.00, -0.03, -0.65, -0.52, -1.67,   944,   958,   944,   959,  1463,  1389,  1086,  1352
478252,    15.00, -0.00, -0.00, -0.00, -0.01, -0.00, -0.05,  0.02, -0.03, -0.05, -0.22, -2.49, -1.03,   945,   956,   948,   956,  1465,  1386,  1090,  1348
478267,    15.00, -0.00, -0.00, -0.00,  0.04,  0.00, -0.07,  0.03, -0.09, -0.05,  0.59, -3.77,  0.15,   949,   952,   954,   951,  1471,  1380,  1097,  1341
478282,    15.00,  0.00, -0.00, -0.01,  0.06,  0.01, -0.06,  0.04, -0.07, -0.04,  0.57,  1.39,  0.65,   954,   950,   953,   949,  1479,  1377,  1096,  1338
478311,    29.00,  0.00, -0.00, -0.01,  0.12, -0.00, -0.15,  0.10, -0.10, -0.05,  2.17, -0.92, -0.38,   948,   955,   950,   952,  1470,  1385,  1092,  1342
478326,    15.00,  0.01, -0.00, -0.01,  0.13, -0.00, -0.14,  0.13, -0.09, -0.03,  2.04,  0.62,  0.95,   955,   949,   955,   946,  1480,  1377,  1098,  1334
478341,    15.00,  0.01, -0.00, -0.01,  0.19, -0.01, -0.13,  0.17, -0.16, -0.03,  2.59, -5.05, -0.05,   947,   954,   954,   950,  1468,  1383,  1097,  1340
478356,    15.00,  0.01, -0.00, -0.01,  0.18, -0.02, -0.09,  0.26, -0.22, -0.02,  5.71, -3.95,  1.25,   953,   950,   959,   942,  1478,  1378,  1103,  1329
478371,    15.00,  0.01, -0.00, -0.02,  0.16, -0.02, -0.10,  0.38, -0.27, -0.03,  7.84, -3.54, -1.22,   943,   962,   949,   951,  1462,  1395,  1091,  1341
478386,    15.00,  0.02, -0.00, -0.02,  0.20, -0.02, -0.10,  0.54, -0.37,  0.01, 10.56, -6.38,  2.60,   957,   948,   966,   933,  1484,  1375,  1111,  1316
478401,    15.00,  0.02, -0.00, -0.02,  0.24, -0.03, -0.08,  0.71, -0.38,  0.01, 11.40, -0.75,  0.56,   953,   957,   955,   941,  1477,  1388,  1098,  1326
478455,    54.00,  0.02, -0.00, -0.02,  0.03,  0.01,  0.07,  0.86, -0.88,  0.32,  2.90, -9.29,  5.58,   970,   928,   984,   921,  1504,  1346,  1132,  1299
478473,    18.00,  0.02, -0.00, -0.01, -0.02,  0.05,  0.08,  0.91, -1.02,  0.31,  2.73, -7.74, -0.55,   946,   953,   959,   947,  1467,  1382,  1103,  1335
478491,    18.00,  0.02,  0.00, -0.01,  0.01,  0.10, -0.04,  1.01, -1.38,  0.32,  5.67, -19.64,  0.80,   944,   950,   973,   939,  1463,  1377,  1119,  1324
478510,    19.00,  0.02,  0.01, -0.02, -0.11,  0.23, -0.18,  1.20, -1.60,  0.44,  9.61, -11.90,  6.41,   972,   928,   992,   912,  1507,  1346,  1141,  1285
478526,    16.00,  0.02,  0.01, -0.02, -0.11,  0.26, -0.13,  1.32, -1.80,  0.48,  8.00, -12.69,  2.54,   957,   943,   978,   928,  1483,  1367,  1125,  1309
478541,    15.00,  0.02,  0.01, -0.02, -0.05,  0.36, -0.11,  1.47, -2.09,  0.46,  9.71, -19.22, -1.16,   937,   959,   968,   942,  1453,  1391,  1113,  1329
478558,    17.00,  0.01,  0.02, -0.03, -0.16,  0.47, -0.18,  1.72, -1.89,  0.63, 14.76, 11.69,  9.92,  1002,   916,   995,   890,  1553,  1328,  1144,  1255
478574,    16.00,  0.01,  0.03, -0.03, -0.14,  0.54, -0.22,  1.90, -2.01,  0.68, 11.45, -7.04,  2.84,   963,   943,   979,   921,  1493,  1367,  1126,  1299
478589,    15.00,  0.01,  0.04, -0.03, -0.24,  0.50, -0.25,  1.98, -2.21,  0.69,  4.87, -13.77,  0.85,   951,   947,   976,   933,  1475,  1373,  1122,  1316
478604,    15.00,  0.01,  0.05, -0.04, -0.21,  0.63, -0.18,  1.96, -2.20,  0.82, -1.15,  0.78,  8.76,   993,   909,   999,   903,  1539,  1318,  1149,  1273
478619,    15.00,  0.00,  0.06, -0.04, -0.08,  0.66, -0.20,  2.04, -2.30,  0.89,  4.98, -6.79,  4.34,   972,   930,   988,   916,  1506,  1349,  1136,  1292
478634,    15.00,  0.00,  0.07, -0.04, -0.17,  0.60, -0.35,  2.33, -2.47,  1.16, 19.82, -10.92, 18.24,  1026,   878,  1046,   842,  1590,  1273,  1203,  1200
478648,    14.00,  0.00,  0.08, -0.05, -0.12,  0.60, -0.21,  2.46, -2.18,  1.31,  8.83, 20.61, 10.69,  1017,   902,  1001,   881,  1577,  1308,  1151,  1242
478666,    18.00, -0.00,  0.08, -0.05, -0.12,  0.49, -0.35,  2.72, -1.71,  1.65, 14.44, 25.89, 18.65,  1054,   867,  1031,   837,  1600,  1257,  1186,  1200
478681,    15.00, -0.00,  0.09, -0.06, -0.06,  0.43, -0.21,  2.94, -1.39,  1.97, 14.87, 21.79, 21.75,  1067,   850,  1048,   817,  1600,  1232,  1205,  1200
478696,    15.00, -0.00,  0.10, -0.06, -0.09,  0.61, -0.05,  3.07, -0.91,  2.16,  8.75, 31.59, 12.19,  1040,   886,  1008,   862,  1600,  1284,  1159,  1215
478711,    15.00, -0.00,  0.11, -0.06, -0.03,  0.69, -0.20,  3.13, -0.60,  2.57,  4.24, 20.98, 27.44,  1094,   808,  1074,   788,  1600,  1200,  1235,  1200
478725,    14.00, -0.01,  0.12, -0.06, -0.08,  0.88, -0.07,  3.23, -0.16,  2.77,  6.95, 31.46, 14.27,  1056,   868,  1022,   845,  1600,  1258,  1175,  1200
478740,    15.00, -0.00,  0.13, -0.06,  0.15,  0.70,  0.12,  3.19,  0.12,  3.20, -2.48, 18.54, 29.05,  1106,   787,  1087,   776,  1600,  1200,  1249,  1200
478757,    17.00, -0.00,  0.15, -0.06,  0.14,  0.86, -0.15,  3.29,  0.55,  3.68,  5.79, 25.20, 27.79,  1111,   792,  1083,   769,  1600,  1200,  1245,  1200
478772,    15.00,  0.00,  0.16, -0.06,  0.22,  0.89, -0.22,  3.33,  0.60,  4.03,  2.51,  3.02, 23.92,  1090,   803,  1085,   785,  1600,  1200,  1247,  1200
478787,    15.00,  0.00,  0.17, -0.07,  0.09,  0.84, -0.36,  3.24,  0.98,  4.55, -6.03, 25.50, 34.04,  1142,   739,  1113,   733,  1600,  1200,  1280,  1200
478802,    15.00,  0.01,  0.19, -0.08,  0.13,  0.94, -0.38,  3.30,  1.31,  4.93,  3.82, 22.08, 25.40,  1115,   784,  1088,   764,  1600,  1200,  1251,  1200
478816,    14.00,  0.00,  0.20, -0.08, -0.05,  0.98, -0.56,  3.11,  1.59,  5.51, -13.59, 20.06, 41.59,  1175,   676,  1150,   683,  1600,  1200,  1300,  1200
